price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
"₦ 30,450,000",Petrol,Automatic,Toyota,Highlander,2015,Gray,Foreign Used,89239,3500,Imported,Imported,Toyota Highlander 2015 Gray,,,,,,
"₦ 11,700,000",Petrol,Automatic,Toyota,Camry,2012,Silver,Local Used,51539,2500,Registered,Registered,Toyota Camry 2012 Silver,,,,,,Lagos
"₦ 10,500,000",Petrol,CVT,Hyundai,Sonata,2011,Black,Local Used,179577,2400,Registered,Imported,Hyundai Sonata 2011 Black,,,,,,
"₦ 10,400,000",Petrol,Automatic,Toyota,Sienna,2004,Gray,Foreign Used,178371,3300,Imported,Imported,Toyota Sienna XLE 2004 Gray,XLE,Front Wheel,7,6,233,
"₦ 25,200,000",Petrol,Automatic,Honda,HR-V,2021,Black,Local Used,42425,1800,Registered,Brand new,Honda HR-V 2021 Black,,,,,,LAGOS
"₦ 9,672,000",Petrol,Automatic,Lexus,ES,2008,White,Local Used,207600,3500,Registered,Registered,Lexus ES 2008 White,,,,,,LAGOS
"₦ 20,527,500",Petrol,Automatic,Mercedes-Benz,M Class,2014,White,Local Used,4728,3500,Registered,Imported,Mercedes-Benz M Class 2014 White,,,,,,
"₦ 31,500,000",Petrol,Automatic,Toyota,Tundra,2014,Gray,Local Used,132194,5700,Registered,Registered,Toyota Tundra 2014 Gray,,,,,,Lagos
"₦ 30,160,000",Petrol,Automatic,Lexus,RX 350,2013,Blue,Foreign Used,142154,3500,Imported,Imported,Lexus RX 350 2013 Blue,,,,,,
"₦ 41,600,000",Petrol,Automatic,Toyota,Highlander,2017,Silver,Foreign Used,58831,3500,Imported,Imported,Toyota Highlander 2017 Silver,,,,,,
"₦ 11,025,000",Petrol,Automatic,Toyota,Camry,2010,Black,Foreign Used,369493,2400,Imported,Imported,Toyota Camry 2010 Black,,,,,,
"₦ 11,440,000",Petrol,Automatic,Toyota,Corolla,2009,Silver,Foreign Used,95850,1800,Imported,Imported,Toyota Corolla 2009 Silver,,,,,,
"₦ 7,280,000",Petrol,Automatic,Toyota,Camry,2008,Black,Local Used,182860,2400,Registered,Registered,Toyota Camry 2008 Black,,,,,,LAGOS
"₦ 8,900,000",Petrol,Automatic,Lexus,RX 330,2004,Black,Local Used,115234,3300,Registered,Imported,Lexus RX 330 2004 Black,,,,,,
"₦ 3,675,000",Petrol,Automatic,Volkswagen,Jetta,2005,Silver,Local Used,,2500,Registered,Registered,Volkswagen Jetta 2005 Silver,,,,,,Abuja
"₦ 4,410,000",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,482800,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,Abuja
"₦ 25,200,000",Petrol,Automatic,Honda,HR-V,2021,Black,Local Used,52935,1800,Registered,Brand new,Honda HR-V 2021 Black,,,,,,Lagos
"₦ 13,125,000",Petrol,Automatic,Toyota,RAV4,2012,Blue,Foreign Used,448566,2500,Imported,Imported,Toyota RAV4 2012 Blue,,,,,,
"₦ 9,360,000",Petrol,Automatic,Lexus,ES,2007,Black,Local Used,93923,3500,Registered,Registered,Lexus ES 2007 Black,,,,,,Lagos
"₦ 47,920,000",Petrol,Automatic,Lexus,RX 350,2016,White,Foreign Used,58038,3500,Imported,Imported,Lexus RX 350 2016 White,,,,,,
"₦ 18,375,000",Petrol,Automatic,Toyota,Venza,2013,Silver,Foreign Used,153806,3500,Imported,Imported,Toyota Venza 2013 Silver,,,,,,
"₦ 10,531,500",Petrol,Automatic,Toyota,Camry,2011,Gold,Foreign Used,312545,2500,Imported,Imported,Toyota Camry 2011 Gold,,,,,,
"₦ 9,415,875",Petrol,Automatic,Toyota,Camry,2009,Blue,Foreign Used,249302,3500,Imported,Imported,Toyota Camry 2009 Blue,,,,,,
"₦ 10,710,000",Petrol,Automatic,Hyundai,Sonata,2013,Blue,Foreign Used,82995,2000,Imported,Imported,Hyundai Sonata 2013 Blue,,,,,,
"₦ 6,300,000",Petrol,Automatic,Toyota,Corolla,2008,Gray,Local Used,201839,1800,Registered,Registered,Toyota Corolla 2008 Gray,,,,,,
"₦ 41,947,500",Petrol,Automatic,Lexus,GX,2014,Silver,Foreign Used,244201,3500,Imported,Imported,Lexus GX 2014 Silver,,,,,,
"₦ 10,400,000",Petrol,Automatic,Lexus,RX,2008,Black,Local Used,196337,3500,Registered,Registered,Lexus RX 2008 Black,,,,,,LAGOS
"₦ 21,420,000",Petrol,Automatic,Toyota,RAV4,2015,Black,Foreign Used,290548,2500,Imported,Imported,Toyota RAV4 2015 Black,,,,,,
"₦ 19,950,000",Petrol,Automatic,Lexus,ES,2013,Gray,Foreign Used,283454,3500,Imported,Imported,Lexus ES 2013 Gray,,,,,,
"₦ 12,480,000",Petrol,Automatic,Toyota,Highlander,2009,Blue,Local Used,172638,3500,Registered,Registered,Toyota Highlander Limited 2009 Blue,Limited,Front Wheel,7,6,274,LAGOS
"₦ 20,973,750",Petrol,Automatic,Lexus,ES,2014,Gold,Foreign Used,166262,3500,Imported,Imported,Lexus ES 2014 Gold,,,,,,
"₦ 19,740,000",Petrol,Automatic,Mercedes-Benz,M Class,2012,White,Local Used,251417,3500,Registered,Imported,Mercedes-Benz M Class 2012 White,,,,,,
"₦ 8,840,000",Petrol,Automatic,Lexus,IS,2008,Black,Local Used,202026,2500,Registered,Registered,Lexus IS 2008 Black,,,,,,Lagos
"₦ 26,145,000",Petrol,Automatic,Ford,F-150,2009,Gray,Local Used,252148,4600,Registered,Imported,Ford F-150 Regular Cab 2009 Gray,Regular Cab,Rear Wheel,3,8,251,Lagos
"₦ 16,640,000",Petrol,Automatic,Kia,Soul,2015,Silver,Foreign Used,80063,2000,Imported,Imported,Kia Soul 2015 Silver,,,,,,
"₦ 16,275,000",Petrol,CVT,Honda,Accord,2013,Red,Foreign Used,173253,2400,Imported,Imported,Honda Accord 2013 Red,,,,,,
"₦ 13,520,000",Petrol,Automatic,Toyota,Venza,2010,Silver,Local Used,78689,2700,Registered,Registered,Toyota Venza 2010 Silver,,,,,,OYO
"₦ 6,552,000",Petrol,Automatic,Toyota,Sienna,2004,Gray,Local Used,153899,3500,Registered,Registered,Toyota Sienna 2004 Gray,,,,,,Lagos
"₦ 18,720,000",Petrol,Automatic,Toyota,Sienna,2011,Gray,Foreign Used,313871,3500,Imported,Imported,Toyota Sienna 2011 Gray,,,,,,
"₦ 15,225,000",Petrol,Automatic,Honda,Accord,2014,Gray,Foreign Used,161833,2500,Imported,Imported,Honda Accord 2014 Gray,,,,,,
"₦ 12,600,000",Petrol,Automatic,Hyundai,Sonata,2013,Black,Foreign Used,292835,2400,Imported,Imported,Hyundai Sonata 2013 Black,,,,,,
"₦ 42,787,500",Petrol,Automatic,Mercedes-Benz,GLE-Class,2016,White,Foreign Used,114338,3500,Imported,Imported,Mercedes-Benz GLE-Class 2016 White,,,,,,
"₦ 12,810,000",Petrol,Automatic,Lexus,ES,2012,Silver,Foreign Used,121426,3500,Imported,Imported,Lexus ES 2012 Silver,,,,,,
"₦ 12,810,000",Petrol,Automatic,Lexus,ES,2012,Silver,Foreign Used,121426,3500,Imported,Imported,Lexus ES 2012 Silver,,,,,,
"₦ 48,300,000",Petrol,Automatic,Lexus,GX,2016,Silver,Foreign Used,279399,4600,Imported,Imported,Lexus GX 2016 Silver,,,,,,
"₦ 11,960,000",Petrol,Automatic,Toyota,Camry,2011,White,Foreign Used,261253,2500,Imported,Imported,Toyota Camry 2011 White,,,,,,
"₦ 19,188,750",Petrol,Automatic,Acura,MDX,2014,Black,Foreign Used,521017,3500,Imported,Imported,Acura MDX 2014 Black,,,,,,
"₦ 11,440,000",Petrol,Automatic,Toyota,Camry,2014,Red,Local Used,318486,2500,Registered,Imported,Toyota Camry 2014 Red,,,,,,Lagos
"₦ 14,154,000",Petrol,Automatic,Toyota,Sienna,2011,Gray,Foreign Used,255711,3500,Imported,Imported,Toyota Sienna 2011 Gray,,,,,,
"₦ 8,320,000",Petrol,Automatic,Toyota,RAV4,2007,Green,Local Used,119209,3800,Registered,Registered,Toyota RAV4 Limited V6 4x4 2007 Green,Limited V6 4x4,All Wheel,5,6,269,LAGOS
"₦ 15,808,000",Petrol,Automatic,Toyota,Camry,2012,Red,Foreign Used,150867,2400,Imported,Imported,Toyota Camry 2012 Red,,,,,,
"₦ 18,900,000",Petrol,Automatic,Toyota,Venza,2011,Gray,Foreign Used,271255,2700,Imported,Imported,Toyota Venza 2011 Gray,,,,,,
"₦ 16,848,000",Petrol,Automatic,Toyota,Corolla,2016,Black,Foreign Used,191888,1800,Imported,Imported,Toyota Corolla 2016 Black,,,,,,
"₦ 7,350,000",Petrol,Automatic,Toyota,Corolla,2009,Green,Local Used,233352,1800,Registered,Registered,Toyota Corolla 2009 Green,,,,,,
"₦ 4,725,000",Petrol,Automatic,Honda,Accord,2009,Black,Local Used,225372,2400,Registered,Brand new,Honda Accord 2009 Black,,,,,,
"₦ 18,720,000",Petrol,Automatic,Lexus,RX 350,2010,Blue,Local Used,84811,3500,Registered,Imported,Lexus RX 350 2010 Blue,,,,,,Lagos
"₦ 13,000,000",Petrol,Automatic,Toyota,Corolla,2014,Black,Local Used,178836,2000,Registered,Brand new,Toyota Corolla 2014 Black,,,,,,
"₦ 24,097,500",Petrol,Automatic,Mercedes-Benz,M Class,2012,Gray,Foreign Used,192131,3500,Imported,Imported,Mercedes-Benz M Class 2012 Gray,,,,,,
"₦ 71,400,000",Petrol,Automatic,Lexus,GX,2019,Black,Foreign Used,73461,4600,Imported,Imported,Lexus GX 2019 Black,,,,,,
"₦ 29,925,000",Petrol,Automatic,Toyota,Highlander,2015,Blue,Foreign Used,147737,3500,Imported,Imported,Toyota Highlander 2015 Blue,,,,,,
"₦ 15,600,000",Petrol,Automatic,Toyota,Camry,2013,Gray,Foreign Used,379520,3500,Imported,Imported,Toyota Camry 2013 Gray,,,,,,
"₦ 12,480,000",Petrol,Automatic,Toyota,Highlander,2008,Red,Local Used,123721,3500,Registered,Imported,Toyota Highlander 2008 Red,,,,,,
"₦ 11,960,000",Petrol,Automatic,Toyota,Camry,2014,Black,Local Used,201733,2500,Registered,Imported,Toyota Camry 2014 Black,,,,,,Lagos
"₦ 15,600,000",,,,,,,,,,,,Toyota Camry 2013 Gray,,,,,,
"₦ 13,600,000",Petrol,Automatic,Toyota,RAV4,2011,Gold,Foreign Used,251881,2400,Imported,Imported,Toyota RAV4 2011 Gold,,,,,,
"₦ 28,080,000",Petrol,Automatic,Lexus,RX 350,2014,Silver,Foreign Used,191936,3500,Imported,Imported,Lexus RX 350 2014 Silver,,,,,,
"₦ 10,710,000",Petrol,Automatic,Lexus,IS,2007,Gray,Foreign Used,125676,2500,Imported,Imported,Lexus IS 2007 Gray,,,,,,
"₦ 10,185,000",Petrol,Automatic,Toyota,Camry,2012,Off white,Local Used,159248,2500,Registered,Registered,Toyota Camry 2012 Off white,,,,,,LAGOS
"₦ 7,176,000",Petrol,Automatic,Toyota,Camry,2007,Black,Local Used,182857,2400,Registered,Registered,Toyota Camry 2007 Black,,,,,,NIGER
"₦ 7,592,000",Petrol,Automatic,Toyota,Camry,2007,Blue,Local Used,168386,3500,Registered,Imported,Toyota Camry 2007 Blue,,,,,,LAGOS
"₦ 12,064,000",Petrol,Automatic,Toyota,Camry,2009,Gray,Foreign Used,267531,2400,Imported,Imported,Toyota Camry 2009 Gray,,,,,,
"₦ 17,535,000",Petrol,Automatic,Toyota,Tacoma,2006,Blue,Foreign Used,346912,4000,Imported,Imported,Toyota Tacoma 2006 Blue,,,,,,
"₦ 11,025,000",Petrol,Automatic,Toyota,Highlander,2010,Silver,Local Used,153274,3500,Registered,Imported,Toyota Highlander 2010 Silver,,,,,,Lagos State
"₦ 17,535,000",Petrol,Automatic,Toyota,Tacoma,2006,Blue,Foreign Used,346912,4000,Imported,Imported,Toyota Tacoma 2006 Blue,,,,,,
"₦ 39,520,000",Petrol,Automatic,Mercedes-Benz,GL-Class,2014,Black,Foreign Used,9968,4600,Imported,Imported,Mercedes-Benz GL-Class 2014 Black,,,,,,
"₦ 22,000,000",Petrol,Automatic,Toyota,Avalon,2015,Black,Foreign Used,279077,3300,Imported,Imported,Toyota Avalon 2015 Black,,,,,,
"₦ 66,000,000",Petrol,Automatic,Toyota,Highlander,2021,Blue,Foreign Used,119171,3500,Imported,Imported,Toyota Highlander 2021 Blue,,,,,,
"₦ 11,960,000",Petrol,Automatic,Toyota,Camry,2012,Black,Local Used,137878,3500,Registered,Imported,Toyota Camry 2012 Black,,,,,,
"₦ 30,975,000",Petrol,Automatic,Toyota,Highlander,2015,Silver,Foreign Used,129687,3500,Imported,Imported,Toyota Highlander 2015 Silver,,,,,,
"₦ 15,600,000",Petrol,Automatic,Toyota,Camry,2012,Blue,Foreign Used,154407,2500,Imported,Imported,Toyota Camry 2012 Blue,,,,,,
"₦ 16,800,000",Petrol,Automatic,Nissan,Quest,2012,Black,Local Used,194314,3500,Registered,Imported,Nissan Quest S 2012 Black,S,Front Wheel,7,6,264,Abuja
"₦ 6,300,000",Petrol,Automatic,Toyota,Camry,2009,Green,Local Used,250140,2000,Registered,Registered,Toyota Camry 2009 Green,,,,,,Lagos
"₦ 47,250,000",Petrol,Automatic,Lexus,RX 350,2019,Red,Foreign Used,175739,3500,Imported,Imported,Lexus RX 350 2019 Red,,,,,,
"₦ 40,213,818",Petrol,Automatic,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,88640,3500,Imported,Imported,Mercedes-Benz GLE-Class 2016 Black,,,,,,
"₦ 21,866,250",Petrol,Automatic,Lexus,ES,2015,Black,Foreign Used,145011,3500,Imported,Imported,Lexus ES 2015 Black,,,,,,
"₦ 49,350,000",Petrol,Automatic,Mercedes-Benz,G-Class,2017,Blue,Foreign Used,227208,3500,Imported,Imported,Mercedes-Benz G-Class 2017 Blue,,,,,,
"₦ 8,085,000",Petrol,Automatic,Toyota,Camry,2011,Blue,Local Used,170652,2400,Registered,Registered,Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Blue,LE 4dr Sedan (2.5L 4cyl 6A),Front,5,4,169,Abuja
"₦ 5,250,000",Petrol,Automatic,Toyota,Sienna,2008,Gold,Local Used,296108,3500,Registered,Registered,Toyota Sienna 2008 Gold,,,,,,LAGOS
"₦ 6,300,000",Petrol,Automatic,Toyota,Camry,2007,Gold,Local Used,183472,3500,Registered,Registered,Toyota Camry 2007 Gold,,,,,,Lagos
"₦ 7,035,000",Petrol,Automatic,Hyundai,Ix35,2014,Orange,Foreign Used,113523,2000,Imported,Brand new,Hyundai Ix35 2014 Orange,,,,,,
"₦ 3,675,000",Petrol,Automatic,Toyota,Sienna,2005,Red,Local Used,149400,3800,Registered,Registered,Toyota Sienna CE 2005 Red,CE,Front Wheel,7,6,233,LAGOS
"₦ 5,775,000",Petrol,Automatic,Peugeot,408,2011,Gold,Local Used,113245,2000,Registered,Registered,Peugeot 408 2011 Gold,,,,,,
"₦ 5,040,000",Petrol,Automatic,Honda,CR-V,2008,Black,Local Used,123456,,Registered,Imported,Honda CR-V 2008 Black,,,,,,
"₦ 36,750,000",Petrol,Automatic,Mercedes-Benz,C400,2015,Gray,Foreign Used,194757,3000,Imported,Imported,Mercedes-Benz C400 2015 Gray,4Matic AWD Sedan (3.0L V6 7A),All Wheel,,6,,
"₦ 7,800,000",Petrol,Automatic,Hyundai,Elantra,2014,Black,Local Used,105065,1600,Registered,Registered,Hyundai Elantra 2014 Black,,,,,,
"₦ 6,825,000",Petrol,Automatic,Mercedes-Benz,C250,2008,Silver,Local Used,130816,,Registered,Registered,Mercedes-Benz C250 2008 Silver,,,,,,FCT
"₦ 5,292,000",Petrol,Automatic,Toyota,Camry,2009,Silver,Local Used,195338,2400,Registered,Imported,Toyota Camry 2.4 LE 2009 Silver,2.4 LE,Front,5,,158,
"₦ 3,640,000",Petrol,Automatic,Toyota,RAV4,2002,Blue,Local Used,127697,2000,Registered,Registered,Toyota RAV4 2002 Blue,,,,,,LAGOS
"₦ 12,600,000",Petrol,Automatic,Mercedes-Benz,GLK-Class,2013,White,Local Used,80597,3500,Registered,Registered,Mercedes-Benz GLK-Class 2013 White,,,,,,RIVERS
"₦ 7,875,000",Petrol,Automatic,Lexus,RX 330,2005,Gold,Local Used,72296,3300,Registered,Registered,Lexus RX 330 2005 Gold,,,,,,Rivers
"₦ 6,405,000",Petrol,Automatic,Kia,Cerato,2015,Black,Local Used,87517,1600,Registered,Registered,Kia Cerato 2015 Black,,,,,,
"₦ 4,788,000",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,143043,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,OGUN
"₦ 4,749,150",Petrol,Automatic,Toyota,Corolla,2006,Red,Local Used,234352,1800,Registered,Imported,Toyota Corolla 2006 Red,,,,,,
"₦ 4,725,000",Petrol,Automatic,Honda,Accord,2009,Black,Local Used,225372,2400,Registered,Brand new,Honda Accord 2009 Black,,,,,,
"₦ 39,520,000",Petrol,Automatic,Lexus,GX,2011,Gold,Foreign Used,148701,4600,Imported,Imported,Lexus GX 2011 Gold,,,,,,
"₦ 9,360,000",Petrol,Automatic,Lexus,ES,2007,Silver,Local Used,112981,3500,Registered,Imported,Lexus ES 2007 Silver,,,,,,
"₦ 21,840,000",Petrol,Automatic,Toyota,Avalon,2013,Gold,Foreign Used,107967,3500,Imported,Imported,Toyota Avalon 2013 Gold,,,,,,
"₦ 4,410,000",Petrol,Automatic,Toyota,Corolla,2007,Gray,Local Used,482800,1800,Registered,Imported,Toyota Corolla 2007 Gray,,,,,,Abuja
"₦ 28,080,000",Petrol,Automatic,Mercedes-Benz,M Class,2012,Black,Foreign Used,437866,3500,Imported,Imported,Mercedes-Benz M Class 2012 Black,,,,,,
"₦ 24,097,500",Petrol,Automatic,Mercedes-Benz,M Class,2012,Blue,Foreign Used,137492,3500,Imported,Imported,Mercedes-Benz M Class ML 350 4Matic 2012 Blue,ML 350 4Matic,All Wheel,5,6,302,
"₦ 13,650,000",Petrol,Automatic,Kia,Rio,2018,Gray,Local Used,95399,1400,Registered,Brand new,Kia Rio 2018 Gray,,,,,,LAGOS
"₦ 14,700,000",Petrol,Automatic,Toyota,Camry,2014,Black,Foreign Used,163442,2500,Imported,Imported,Toyota Camry 2014 Black,,,,,,
"₦ 4,725,000",Petrol,Automatic,Mercedes-Benz,C280,2007,Silver,Local Used,133779,3000,Registered,Registered,Mercedes-Benz C280 2007 Silver,,,,,,Lagos
"₦ 5,880,000",Petrol,Automatic,Toyota,Corolla,2010,Black,Local Used,341169,1800,Registered,Brand new,Toyota Corolla 2010 Black,,,,,,
"₦ 11,025,000",Petrol,Automatic,Toyota,Highlander,2010,Silver,Local Used,153274,3500,Registered,Imported,Toyota Highlander 2010 Silver,,,,,,Lagos State
"₦ 11,602,498",Petrol,Automatic,Lexus,ES,2007,Blue,Foreign Used,160615,3500,Imported,Imported,Lexus ES 2007 Blue,,,,,,
"₦ 92,925,000",Petrol,Automatic,Mercedes-Benz,GLE-Class,2020,Black,Foreign Used,67295,3500,Imported,Imported,Mercedes-Benz GLE-Class 2020 Black,,,,,,
"₦ 5,250,000",Petrol,Automatic,Pontiac,Vibe,2003,Blue,Foreign Used,229978,1800,Imported,Imported,Pontiac Vibe 2003 Blue,,,,,,
"₦ 8,925,000",Petrol,Automatic,Toyota,FJ Cruiser,2007,Burgandy,Local Used,119630,4000,Registered,Registered,Toyota FJ Cruiser 2007 Burgandy,,,,,,Abuja
"₦ 9,660,000",Petrol,Automatic,Toyota,Highlander,2008,White,Local Used,181481,3500,Registered,Imported,Toyota Highlander 2008 White,,,,,,oyo
"₦ 6,300,000",Petrol,Automatic,Hyundai,Sonata,2013,Black,Local Used,193449,2000,Registered,Imported,Hyundai Sonata 2013 Black,,,,,,LAGOS
"₦ 9,922,500",Petrol,Automatic,Land Rover,Range Rover Evoque,2013,Black,Local Used,133514,2000,Registered,Imported,Land Rover Range Rover Evoque Pure AWD 5-Door 2013 Black,Pure AWD 5-Door,,,,,
"₦ 8,085,000",Petrol,CVT,Ford,Edge,2014,Black,Local Used,102603,3500,Registered,Registered,Ford Edge 2014 Black,,,,,,Bayelsa
"₦ 8,320,000",Petrol,Automatic,Toyota,Corolla,2010,Black,Local Used,123446,1800,Registered,Registered,Toyota Corolla 2010 Black,,,,,,
"₦ 4,935,000",Petrol,Automatic,Toyota,Matrix,2006,Black,Local Used,291094,1800,Registered,Registered,Toyota Matrix 2006 Black,,,,,,ABUJA
"₦ 3,380,000",Petrol,Automatic,Honda,Accord,2003,Blue,Local Used,246267,2400,Registered,Imported,Honda Accord 2.4 Automatic 2003 Blue,2.4 Automatic,Front Wheel,5,,,LAGOS
"₦ 4,389,000",Petrol,Automatic,Toyota,Matrix,2005,Blue,Local Used,299182,2800,Registered,Registered,Toyota Matrix XR Hatchback FWD (1.8L 4cyl 4A) 2005 Blue,XR Hatchback FWD (1.8L 4cyl 4A),Front Wheel,5,4,130,LAGOS
"₦ 3,675,000",Petrol,Manual,Toyota,Paseo,1997,Gray,Foreign Used,204305,1500,Imported,Imported,Toyota Paseo 1997 Gray,,,,,,
"₦ 9,880,000",Petrol,Automatic,Lexus,RX 330,2005,Black,Local Used,292600,3300,Registered,Imported,Lexus RX 330 2005 Black,,,,,,Rivers
"₦ 4,935,000",Petrol,Automatic,Mazda,CX-7,2007,Silver,Local Used,272507,2300,Registered,Imported,Mazda CX-7 2007 Silver,,,,,,lagos
"₦ 6,615,000",Petrol,Automatic,Volkswagen,Passat,2014,Black,Local Used,126117,2000,Registered,Registered,Volkswagen Passat 2014 Black,,,,,,
"₦ 7,192,500",Petrol,Automatic,Toyota,Highlander,2008,Green,Local Used,196979,3500,Registered,Imported,Toyota Highlander 2008 Green,,,,,,
"₦ 8,400,000",Petrol,Automatic,Peugeot,508,2013,Black,Local Used,81316,2000,Registered,Registered,Peugeot 508 2013 Black,,,,,,
"₦ 8,400,000",Petrol,Automatic,Peugeot,508,2013,Black,Local Used,81316,2000,Registered,Registered,Peugeot 508 2013 Black,,,,,,
"₦ 5,250,000",Petrol,Automatic,Toyota,Camry,2007,Black,Local Used,,3500,Registered,Registered,Toyota Camry 2007 Black,,,,,,
"₦ 4,188,450",Petrol,Automatic,Toyota,Sienna,2004,Gold,Local Used,261406,3300,Registered,Registered,Toyota Sienna 2004 Gold,,,,,,LAGOS
"₦ 4,160,000",Petrol,Automatic,Honda,Accord,2007,Gold,Local Used,188539,2400,Registered,Registered,Honda Accord 2007 Gold,,,,,,Abuja
"₦ 6,825,000",Petrol,Automatic,Mercedes-Benz,C250,2008,Silver,Local Used,130816,,Registered,Registered,Mercedes-Benz C250 2008 Silver,,,,,,FCT
"₦ 9,975,000",Petrol,Automatic,Toyota,Corolla,2014,Black,Local Used,161119,1800,Registered,Registered,Toyota Corolla 2014 Black,,,,,,LAGOS
"₦ 6,300,000",Petrol,Automatic,Hyundai,Elantra,2013,Blue,Local Used,158655,1800,Registered,Registered,Hyundai Elantra 2013 Blue,,,,,,
"₦ 7,800,000",Petrol,Automatic,Hyundai,Elantra,2014,Black,Local Used,105065,1600,Registered,Registered,Hyundai Elantra 2014 Black,,,,,,
"₦ 3,990,000",Petrol,Automatic,Toyota,Camry,2005,Green,Local Used,126544,3300,Registered,Registered,Toyota Camry 2005 Green,,,,,,OYO
"₦ 4,515,000",Petrol,Automatic,Toyota,Matrix,2004,Blue,Local Used,158500,1800,Registered,Registered,Toyota Matrix 2004 Blue,,,,,,
"₦ 6,405,000",Petrol,Automatic,Kia,Cerato,2015,Black,Local Used,87517,1600,Registered,Registered,Kia Cerato 2015 Black,,,,,,
"₦ 4,725,000",Petrol,Automatic,Mercedes-Benz,C-Class,2007,Gray,Local Used,298155,3000,Registered,Imported,Mercedes-Benz C-Class 2007 Gray,,,,,,Abuja
"₦ 4,200,000",Petrol,Automatic,Toyota,Camry,2003,Gray,Local Used,461714,2400,Registered,Registered,Toyota Camry 2003 Gray,,,,,,LAGOS
"₦ 6,825,000",Petrol,Automatic,Ford,Explorer,2016,Black,Local Used,93622,3500,Registered,Registered,Ford Explorer 2016 Black,,,,,,LAGOS
"₦ 7,035,000",Petrol,Automatic,Mercedes-Benz,GL-Class,2007,Blue,Local Used,189580,3300,Registered,Brand new,Mercedes-Benz GL-Class 2007 Blue,,,,,,
"₦ 6,825,000",Petrol,Automatic,Ford,Explorer,2016,Black,Local Used,93622,3500,Registered,Registered,Ford Explorer 2016 Black,,,,,,LAGOS
"₦ 14,287,500",Petrol,Automatic,Toyota,Corolla,2011,White,Foreign Used,141209,1800,Imported,Imported,Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2011 White,S 4dr Sedan (1.8L 4cyl 4A),Front,5,4,132,
"₦ 4,725,000",Petrol,Automatic,Toyota,Aygo,2006,Red,Foreign Used,175074,1000,Imported,Imported,Toyota Aygo 2006 Red,,,,,,
"₦ 4,200,000",Petrol,Automatic,Toyota,Camry,2003,Gray,Local Used,461714,2400,Registered,Registered,Toyota Camry 2003 Gray,,,,,,LAGOS
"₦ 4,725,000",Petrol,Automatic,Mercedes-Benz,C-Class,2007,Gray,Local Used,298155,3000,Registered,Imported,Mercedes-Benz C-Class 2007 Gray,,,,,,Abuja
"₦ 5,040,000",Petrol,Automatic,Honda,CR-V,2008,Black,Local Used,123456,,Registered,Imported,Honda CR-V 2008 Black,,,,,,
"₦ 52,500,000",Petrol,Automatic,Chrysler,300,2021,Black,Local Used,11146,3600,Registered,Imported,Chrysler 300 2021 Black,,,,,,
"₦ 4,200,000",Petrol,Automatic,Mercedes-Benz,C320,2002,White,Local Used,6,3000,Registered,Registered,Mercedes-Benz C320 2002 White,,,,,,Lagos
"₦ 5,200,000",Petrol,Automatic,Hyundai,Sonata,2009,Black,Local Used,255574,2400,Registered,Registered,Hyundai Sonata 2009 Black,,,,,,LAGOS
"₦ 5,775,000",Petrol,Automatic,Mitsubishi,Outlander,2007,Gray,Local Used,128568,3000,Registered,Registered,Mitsubishi Outlander 2007 Gray,,,,,,
"₦ 5,145,000",Petrol,Automatic,Toyota,Camry,2006,Gray,Local Used,173861,2400,Registered,Imported,Toyota Camry 2006 Gray,,,,,,Lagos
